,count,freq
satipatthanavibhanga,1,0.00026939655172413793
nondelusion,39,0.01050646551724138
kayoti,3,0.0008081896551724138
appeals,5,0.0013469827586206897
licchavi,9,0.0024245689655172415
rebuke,5,0.0013469827586206897
intentionally,11,0.002963362068965517
eradicates,1,0.00026939655172413793
embrace,6,0.0016163793103448276
mating,1,0.00026939655172413793
discourteous,6,0.0016163793103448276
wrinkles,9,0.0024245689655172415
shamfights,1,0.00026939655172413793
sammasana,1,0.00026939655172413793
jaati,1,0.00026939655172413793
bhuutaanam,1,0.00026939655172413793
aspirations,5,0.0013469827586206897
itivuttaka,2,0.0005387931034482759
fount,6,0.0016163793103448276
servant,10,0.0026939655172413795
preliminary,26,0.007004310344827586
redhot,21,0.005657327586206897
amazing,104,0.028017241379310345
clearer,2,0.0005387931034482759
carried,70,0.018857758620689655
raw,8,0.0021551724137931034
arrival,531,0.14304956896551724
bring,133,0.035829741379310345
personhood,1,0.00026939655172413793
ideal,7,0.0018857758620689656
patthanañca,1,0.00026939655172413793
homingplace,2,0.0005387931034482759
pools,4,0.0010775862068965517
ambalatthikarahulovada,1,0.00026939655172413793
commonly,2,0.0005387931034482759
visitors,1,0.00026939655172413793
goose,2,0.0005387931034482759
causes,64,0.017241379310344827
derangement,1,0.00026939655172413793
fieriness,1,0.00026939655172413793
consume,9,0.0024245689655172415
aanandas,1,0.00026939655172413793
vebhara,2,0.0005387931034482759
fends,2,0.0005387931034482759
forestdwellings,1,0.00026939655172413793
evildoers,3,0.0008081896551724138
obeisance,1,0.00026939655172413793
seed,65,0.017510775862068964
comestibles,1,0.00026939655172413793
sonsflesh,1,0.00026939655172413793
locking,1,0.00026939655172413793
compound,14,0.003771551724137931
checked,1,0.00026939655172413793
pañhapuccha,1,0.00026939655172413793
somebody,1,0.00026939655172413793
consciousnessconformingtosigns,1,0.00026939655172413793
guard,39,0.01050646551724138
magge,1,0.00026939655172413793
citra,1,0.00026939655172413793
deficiency,2,0.0005387931034482759
rebelliously,1,0.00026939655172413793
whoevers,1,0.00026939655172413793
glory,34,0.009159482758620689
easily,58,0.015625
sustenances,2,0.0005387931034482759
hoofs,1,0.00026939655172413793
onenight,3,0.0008081896551724138
kassaciti,1,0.00026939655172413793
nittham,2,0.0005387931034482759
quantum,1,0.00026939655172413793
unlovable,1,0.00026939655172413793
honti,4,0.0010775862068965517
cdb,5,0.0013469827586206897
deny,14,0.003771551724137931
kidneys,17,0.0045797413793103444
villageplundering,3,0.0008081896551724138
nondeath,1,0.00026939655172413793
constitute,21,0.005657327586206897
thereon,1,0.00026939655172413793
vacuities,1,0.00026939655172413793
accelerates,1,0.00026939655172413793
choosing,2,0.0005387931034482759
beingnotbeing,2,0.0005387931034482759
dullard,4,0.0010775862068965517
alagaddupama,2,0.0005387931034482759
samana,8,0.0021551724137931034
regimen,1,0.00026939655172413793
dvayatanupassana,3,0.0008081896551724138
applications,3,0.0008081896551724138
brahmajaala,3,0.0008081896551724138
khaggavisana,1,0.00026939655172413793
visual,17,0.0045797413793103444
acelaka,3,0.0008081896551724138
robed,3,0.0008081896551724138
friendcompanion,1,0.00026939655172413793
subjects,12,0.003232758620689655
treasurer,3,0.0008081896551724138
gotamaka,5,0.0013469827586206897
treestump,1,0.00026939655172413793
unobstructed,4,0.0010775862068965517
sonas,1,0.00026939655172413793
duly,10,0.0026939655172413795
underfoot,1,0.00026939655172413793
viewconceit,16,0.004310344827586207
anaagaamii,1,0.00026939655172413793
normans,2,0.0005387931034482759
cloaks,1,0.00026939655172413793
hempen,2,0.0005387931034482759
tinduka,7,0.0018857758620689656
sisu,1,0.00026939655172413793
destitute,11,0.002963362068965517
acting,45,0.012122844827586207
eso,1,0.00026939655172413793
peg,4,0.0010775862068965517
conduces,23,0.006196120689655173
deceived,5,0.0013469827586206897
perpetual,1,0.00026939655172413793
taintfree,18,0.004849137931034483
thicket,19,0.0051185344827586205
diminished,1,0.00026939655172413793
dhammauposatha,1,0.00026939655172413793
householdercelibacy,1,0.00026939655172413793
abhijjhaa,1,0.00026939655172413793
hemamali,1,0.00026939655172413793
woodward,32,0.008620689655172414
ulcers,1,0.00026939655172413793
thoughtprocess,1,0.00026939655172413793
remainderless,44,0.011853448275862068
evidence,3,0.0008081896551724138
confidants,2,0.0005387931034482759
tihetukadi,1,0.00026939655172413793
transparent,1,0.00026939655172413793
slope,20,0.005387931034482759
opens,10,0.0026939655172413795
unbeneficial,17,0.0045797413793103444
lohicca,49,0.013200431034482759
scattered,76,0.020474137931034482
impermanent,128,0.034482758620689655
censured,16,0.004310344827586207
roxb,1,0.00026939655172413793
sell,1,0.00026939655172413793
underway,2,0.0005387931034482759
passadhi,2,0.0005387931034482759
bajjhati,1,0.00026939655172413793
carts,7,0.0018857758620689656
anuradha,17,0.0045797413793103444
whirling,2,0.0005387931034482759
goal,271,0.07300646551724138
thunderbolts,1,0.00026939655172413793
lips,7,0.0018857758620689656
nyaanaponika,8,0.0021551724137931034
vassakāra,10,0.0026939655172413795
untraceable,3,0.0008081896551724138
partialeternalism,1,0.00026939655172413793
titans,2,0.0005387931034482759
fomenter,2,0.0005387931034482759
house,97,0.026131465517241378
evening,62,0.01670258620689655
reproached,2,0.0005387931034482759
sage,142,0.03825431034482758
awe,5,0.0013469827586206897
paccekabuddha,5,0.0013469827586206897
intrepidity,9,0.0024245689655172415
topknot,2,0.0005387931034482759
forbear,4,0.0010775862068965517
architecture,1,0.00026939655172413793
poor,64,0.017241379310344827
manasikaaraa,1,0.00026939655172413793
sent,13,0.003502155172413793
expectations,6,0.0016163793103448276
memorize,1,0.00026939655172413793
exasperate,4,0.0010775862068965517
consecrating,3,0.0008081896551724138
revealer,1,0.00026939655172413793
grieving,4,0.0010775862068965517
abundance,50,0.013469827586206896
cittakkhanayukata,1,0.00026939655172413793
consumate,1,0.00026939655172413793
februarymarch,1,0.00026939655172413793
raised,42,0.011314655172413793
terrible,3,0.0008081896551724138
regains,1,0.00026939655172413793
spectacle,1,0.00026939655172413793
khitaka,1,0.00026939655172413793
symbolic,2,0.0005387931034482759
sinew,4,0.0010775862068965517
stabbing,3,0.0008081896551724138
peacocks,9,0.0024245689655172415
sic,1,0.00026939655172413793
longlived,7,0.0018857758620689656
abyss,4,0.0010775862068965517
hairbeard,2,0.0005387931034482759
dysentry,1,0.00026939655172413793
hammer,1,0.00026939655172413793
inattentive,23,0.006196120689655173
ayu,1,0.00026939655172413793
handtohand,8,0.0021551724137931034
gayasisa,1,0.00026939655172413793
evilnatured,3,0.0008081896551724138
report,18,0.004849137931034483
javanassa,3,0.0008081896551724138
vipassakapuggalaa,1,0.00026939655172413793
peak,55,0.014816810344827586
dighanaka,1,0.00026939655172413793
york,1,0.00026939655172413793
undertook,47,0.012661637931034482
sampajaana,1,0.00026939655172413793
bereavement,2,0.0005387931034482759
accrue,10,0.0026939655172413795
unbounded,7,0.0018857758620689656
culaviyuha,1,0.00026939655172413793
vacchagotta,22,0.005926724137931034
slavewoman,1,0.00026939655172413793
proposition,1,0.00026939655172413793
positive,4,0.0010775862068965517
screamed,1,0.00026939655172413793
amidst,3,0.0008081896551724138
standingplace,1,0.00026939655172413793
pariggaha,1,0.00026939655172413793
formulae,3,0.0008081896551724138
feat,7,0.0018857758620689656
fully,253,0.06815732758620689
aurora,1,0.00026939655172413793
treatise,1,0.00026939655172413793
irregularities,3,0.0008081896551724138
repulsiveness,14,0.003771551724137931
sole,2,0.0005387931034482759
sujātā,1,0.00026939655172413793
prefix,1,0.00026939655172413793
externally,147,0.03960129310344827
dvaram,1,0.00026939655172413793
taker,4,0.0010775862068965517
trusts,3,0.0008081896551724138
welcoming,10,0.0026939655172413795
additional,5,0.0013469827586206897
nomadic,1,0.00026939655172413793
rightfully,2,0.0005387931034482759
paliidiom,1,0.00026939655172413793
differently,4,0.0010775862068965517
gocalling,1,0.00026939655172413793
ardour,5,0.0013469827586206897
suchtheres,1,0.00026939655172413793
possess,14,0.003771551724137931
aritthas,3,0.0008081896551724138
unattractive,39,0.01050646551724138
rubs,1,0.00026939655172413793
renowned,3,0.0008081896551724138
welcomed,1,0.00026939655172413793
achievement,2,0.0005387931034482759
intending,1,0.00026939655172413793
fullmoon,10,0.0026939655172413795
begotten,1,0.00026939655172413793
unholy,3,0.0008081896551724138
pain,936,0.2521551724137931
manyfolk,4,0.0010775862068965517
matted,6,0.0016163793103448276
matured,5,0.0013469827586206897
endearing,91,0.02451508620689655
tatola,1,0.00026939655172413793
preceptors,2,0.0005387931034482759
manda,1,0.00026939655172413793
kim,1,0.00026939655172413793
childers,1,0.00026939655172413793
wellrestrained,3,0.0008081896551724138
astronaut,1,0.00026939655172413793
advertence,1,0.00026939655172413793
displaying,4,0.0010775862068965517
manasikarontova,1,0.00026939655172413793
affirming,2,0.0005387931034482759
purifies,5,0.0013469827586206897
sunshades,3,0.0008081896551724138
veritable,2,0.0005387931034482759
compensated,1,0.00026939655172413793
theranama,1,0.00026939655172413793
neva,1,0.00026939655172413793
snapped,2,0.0005387931034482759
spur,2,0.0005387931034482759
munching,2,0.0005387931034482759
saint,10,0.0026939655172413795
wellwatered,3,0.0008081896551724138
perishable,1,0.00026939655172413793
cintento,2,0.0005387931034482759
exaltation,3,0.0008081896551724138
kamupadanam,1,0.00026939655172413793
attaining,124,0.0334051724137931
arahant,134,0.03609913793103448
recensions,3,0.0008081896551724138
samanupassati,1,0.00026939655172413793
castoff,10,0.0026939655172413795
clansmen,41,0.011045258620689655
tanhaavicaritaani,1,0.00026939655172413793
undone,15,0.004040948275862069
asuramaiden,1,0.00026939655172413793
urges,7,0.0018857758620689656
unaffected,20,0.005387931034482759
undifferentiated,1,0.00026939655172413793
stallion,1,0.00026939655172413793
asubha,3,0.0008081896551724138
turmoil,1,0.00026939655172413793
sutras,1,0.00026939655172413793
unlike,5,0.0013469827586206897
depleted,6,0.0016163793103448276
permanently,1,0.00026939655172413793
fashioned,8,0.0021551724137931034
abhithanani,1,0.00026939655172413793
cittadaru,1,0.00026939655172413793
boys,22,0.005926724137931034
yeva,4,0.0010775862068965517
contracting,1,0.00026939655172413793
actuary,1,0.00026939655172413793
abhavato,1,0.00026939655172413793
fearfree,1,0.00026939655172413793
rouse,15,0.004040948275862069
diffusion,22,0.005926724137931034
vaayodhaatu,2,0.0005387931034482759
giants,4,0.0010775862068965517
travel,5,0.0013469827586206897
touchsensations,1,0.00026939655172413793
willed,12,0.003232758620689655
sauttaram,1,0.00026939655172413793
dhammageneral,1,0.00026939655172413793
sing,4,0.0010775862068965517
garava,1,0.00026939655172413793
indefinable,1,0.00026939655172413793
brahmaviharas,1,0.00026939655172413793
mantaming,1,0.00026939655172413793
sabbanga,1,0.00026939655172413793
dead,102,0.02747844827586207
tearing,8,0.0021551724137931034
degenerating,1,0.00026939655172413793
shun,6,0.0016163793103448276
grave,3,0.0008081896551724138
identitynonidentity,1,0.00026939655172413793
meaning,384,0.10344827586206896
homeland,1,0.00026939655172413793
roots,50,0.013469827586206896
troubles,5,0.0013469827586206897
misunderstood,2,0.0005387931034482759
satisambojjhaṅga,4,0.0010775862068965517
scarcely,1,0.00026939655172413793
consummately,1,0.00026939655172413793
unfaithful,2,0.0005387931034482759
repeatedly,53,0.014278017241379311
swords,44,0.011853448275862068
sabbakaya,1,0.00026939655172413793
limit,12,0.003232758620689655
meditations,3,0.0008081896551724138
sariputtas,53,0.014278017241379311
favoring,3,0.0008081896551724138
forfeiture,4,0.0010775862068965517
color,67,0.01804956896551724
sabbampi,3,0.0008081896551724138
seamstress,3,0.0008081896551724138
swallowing,5,0.0013469827586206897
redtotality,1,0.00026939655172413793
admonition,5,0.0013469827586206897
laughing,12,0.003232758620689655
bahiddha,2,0.0005387931034482759
clearing,4,0.0010775862068965517
flew,4,0.0010775862068965517
fireelement,3,0.0008081896551724138
upekkhako,1,0.00026939655172413793
snares,9,0.0024245689655172415
tuberculosis,1,0.00026939655172413793
sofa,1,0.00026939655172413793
record,1,0.00026939655172413793
paritta,1,0.00026939655172413793
horizon,2,0.0005387931034482759
confessed,5,0.0013469827586206897
devavision,1,0.00026939655172413793
dearer,16,0.004310344827586207
patterns,1,0.00026939655172413793
remind,1,0.00026939655172413793
represented,2,0.0005387931034482759
impartial,2,0.0005387931034482759
wellattended,1,0.00026939655172413793
decay,52,0.014008620689655173
unpromising,4,0.0010775862068965517
hangs,1,0.00026939655172413793
turtle,10,0.0026939655172413795
jewelry,3,0.0008081896551724138
intermediate,8,0.0021551724137931034
staircase,7,0.0018857758620689656
orambhaagiyasamyojanaani,1,0.00026939655172413793
isana,1,0.00026939655172413793
intact,10,0.0026939655172413795
kasi,62,0.01670258620689655
ointment,4,0.0010775862068965517
demented,1,0.00026939655172413793
rapidly,8,0.0021551724137931034
tired,21,0.005657327586206897
pot,27,0.007273706896551724
conceiving,4,0.0010775862068965517
awakeningpersistence,1,0.00026939655172413793
endangering,5,0.0013469827586206897
offer,37,0.009967672413793104
uninterfering,1,0.00026939655172413793
forcefully,1,0.00026939655172413793
produced,57,0.015355603448275862
irrational,2,0.0005387931034482759
reaction,1,0.00026939655172413793
sammaditthi,2,0.0005387931034482759
foul,13,0.003502155172413793
sophist,2,0.0005387931034482759
subrahma,3,0.0008081896551724138
avayava,1,0.00026939655172413793
suppressing,1,0.00026939655172413793
potentially,5,0.0013469827586206897
slander,16,0.004310344827586207
cakka,1,0.00026939655172413793
phussa,3,0.0008081896551724138
intoxicates,3,0.0008081896551724138
shimmering,3,0.0008081896551724138
ruthless,3,0.0008081896551724138
climbing,9,0.0024245689655172415
insecurity,1,0.00026939655172413793
comeandseeish,1,0.00026939655172413793
attachment,100,0.02693965517241379
reminders,2,0.0005387931034482759
humor,2,0.0005387931034482759
descended,3,0.0008081896551724138
twofold,12,0.003232758620689655
enwrapped,1,0.00026939655172413793
tagarasikhin,2,0.0005387931034482759
sanctity,9,0.0024245689655172415
garudas,1,0.00026939655172413793
denigrate,2,0.0005387931034482759
sappaya,1,0.00026939655172413793
nonarising,40,0.010775862068965518
nāgasamāla,10,0.0026939655172413795
proves,2,0.0005387931034482759
secret,5,0.0013469827586206897
proceeding,20,0.005387931034482759
siti,1,0.00026939655172413793
personifies,1,0.00026939655172413793
distinctions,23,0.006196120689655173
sattarasama,2,0.0005387931034482759
questionings,1,0.00026939655172413793
spacetotality,1,0.00026939655172413793
perceptionless,1,0.00026939655172413793
corrected,3,0.0008081896551724138
illwilled,3,0.0008081896551724138
wholebody,3,0.0008081896551724138
glossary,1,0.00026939655172413793
womenfolk,1,0.00026939655172413793
tiedup,1,0.00026939655172413793
fabricationssuch,1,0.00026939655172413793
curd,2,0.0005387931034482759
reed,16,0.004310344827586207
nayena,3,0.0008081896551724138
fellowbhikkhus,2,0.0005387931034482759
parassa,3,0.0008081896551724138
impolite,1,0.00026939655172413793
refusing,5,0.0013469827586206897
shower,6,0.0016163793103448276
aromaimpressions,2,0.0005387931034482759
acrobatic,3,0.0008081896551724138
bugs,1,0.00026939655172413793
mothermind,1,0.00026939655172413793
maggam,1,0.00026939655172413793
mettanisamsa,2,0.0005387931034482759
mindless,1,0.00026939655172413793
cognizer,2,0.0005387931034482759
abroad,1,0.00026939655172413793
gnosispenetration,3,0.0008081896551724138
disowned,1,0.00026939655172413793
serene,32,0.008620689655172414
uparittha,2,0.0005387931034482759
upaya,2,0.0005387931034482759
valañje,1,0.00026939655172413793
personality,10,0.0026939655172413795
lateness,3,0.0008081896551724138
gilana,10,0.0026939655172413795
varieties,2,0.0005387931034482759
swift,25,0.006734913793103448
strike,25,0.006734913793103448
theyve,12,0.003232758620689655
displeasing,34,0.009159482758620689
tuvataka,1,0.00026939655172413793
taayana,3,0.0008081896551724138
pindola,4,0.0010775862068965517
kayapiti,1,0.00026939655172413793
winnow,4,0.0010775862068965517
affected,34,0.009159482758620689
nonbecoming,17,0.0045797413793103444
circumambulation,4,0.0010775862068965517
labbhati,2,0.0005387931034482759
greatgreatgreatgreatgreatgreatgreatgrandparents,1,0.00026939655172413793
engendered,2,0.0005387931034482759
parker,1,0.00026939655172413793
unfathomable,1,0.00026939655172413793
misrepresentation,2,0.0005387931034482759
ponds,13,0.003502155172413793
avoid,75,0.020204741379310345
drivelers,2,0.0005387931034482759
arrange,8,0.0021551724137931034
bodhis,6,0.0016163793103448276
propound,5,0.0013469827586206897
nirodhanti,1,0.00026939655172413793
nodelight,1,0.00026939655172413793
involving,6,0.0016163793103448276
imehi,2,0.0005387931034482759
sankhya,1,0.00026939655172413793
feared,3,0.0008081896551724138
results,172,0.04633620689655173
sticks,72,0.01939655172413793
learn,29,0.0078125
sattanam,1,0.00026939655172413793
comply,1,0.00026939655172413793
vipers,9,0.0024245689655172415
uncover,2,0.0005387931034482759
particularly,6,0.0016163793103448276
monkenters,1,0.00026939655172413793
rebound,1,0.00026939655172413793
marking,1,0.00026939655172413793
steered,5,0.0013469827586206897
summit,1,0.00026939655172413793
crashing,1,0.00026939655172413793
dhammassavana,1,0.00026939655172413793
insighted,1,0.00026939655172413793
carelessness,6,0.0016163793103448276
nissaranapañño,1,0.00026939655172413793
completion,57,0.015355603448275862
cankerless,1,0.00026939655172413793
samanupassanaa,1,0.00026939655172413793
comfortably,3,0.0008081896551724138
rhinoceros,40,0.010775862068965518
hindrances,109,0.029364224137931036
arouses,10,0.0026939655172413795
branches,39,0.01050646551724138
pays,22,0.005926724137931034
detailing,2,0.0005387931034482759
tathāgata,76,0.020474137931034482
tolerating,5,0.0013469827586206897
bhojana,1,0.00026939655172413793
tandem,5,0.0013469827586206897
lasts,24,0.00646551724137931
eightfold,150,0.04040948275862069
ravages,4,0.0010775862068965517
comforts,2,0.0005387931034482759
parinamam,1,0.00026939655172413793
reeds,15,0.004040948275862069
uppala,2,0.0005387931034482759
conchshell,1,0.00026939655172413793
detaining,2,0.0005387931034482759
issa,1,0.00026939655172413793
barge,1,0.00026939655172413793
protectors,3,0.0008081896551724138
mentalobjectcontemplation,1,0.00026939655172413793
corruptions,11,0.002963362068965517
sotapatti,4,0.0010775862068965517
vanish,23,0.006196120689655173
wounds,26,0.007004310344827586
deepens,1,0.00026939655172413793
pabbajja,4,0.0010775862068965517
assented,1,0.00026939655172413793
miles,3,0.0008081896551724138
intellectconsciousness,32,0.008620689655172414
backward,4,0.0010775862068965517
consciousnessnutriment,4,0.0010775862068965517
kurusu,1,0.00026939655172413793
manasaa,2,0.0005387931034482759
taut,5,0.0013469827586206897
exposes,2,0.0005387931034482759
upekkha,1,0.00026939655172413793
notdiscipline,2,0.0005387931034482759
endeared,3,0.0008081896551724138
scorn,4,0.0010775862068965517
decoy,7,0.0018857758620689656
venture,1,0.00026939655172413793
predicting,3,0.0008081896551724138
patali,1,0.00026939655172413793
dutthatthaka,1,0.00026939655172413793
lurking,4,0.0010775862068965517
steady,113,0.030441810344827586
rules,141,0.037984913793103446
gnosis,73,0.01966594827586207
saccavibhanga,2,0.0005387931034482759
existences,2,0.0005387931034482759
groves,4,0.0010775862068965517
arose,195,0.0525323275862069
ignoble,17,0.0045797413793103444
strain,6,0.0016163793103448276
encouraging,18,0.004849137931034483
ñayassa,1,0.00026939655172413793
deft,1,0.00026939655172413793
owl,1,0.00026939655172413793
matrix,1,0.00026939655172413793
culasuññata,1,0.00026939655172413793
rafters,2,0.0005387931034482759
theoretical,1,0.00026939655172413793
confuted,3,0.0008081896551724138
samudayadhammanupassi,3,0.0008081896551724138
selfconceit,5,0.0013469827586206897
cauldron,3,0.0008081896551724138
distances,3,0.0008081896551724138
selective,4,0.0010775862068965517
luminous,29,0.0078125
sights,25,0.006734913793103448
venmoliyaphagguna,1,0.00026939655172413793
backsliders,1,0.00026939655172413793
fine,110,0.029633620689655173
knowledgeandvisionofthingsastheyare,4,0.0010775862068965517
lightmaker,1,0.00026939655172413793
unwilling,1,0.00026939655172413793
curds,12,0.003232758620689655
dhammacakkappavattana,4,0.0010775862068965517
hey,8,0.0021551724137931034
puñña,2,0.0005387931034482759
resulting,53,0.014278017241379311
bodybase,1,0.00026939655172413793
bulls,18,0.004849137931034483
perils,9,0.0024245689655172415
awesome,10,0.0026939655172413795
khandha,11,0.002963362068965517
drop,28,0.007543103448275862
subjecting,1,0.00026939655172413793
tell,444,0.11961206896551724
destruction,132,0.03556034482758621
nirodhadhamman,1,0.00026939655172413793
reappeared,109,0.029364224137931036
borrows,1,0.00026939655172413793
pick,19,0.0051185344827586205
enlightenmentawakening,1,0.00026939655172413793
nonreturners,11,0.002963362068965517
saucerful,4,0.0010775862068965517
closer,4,0.0010775862068965517
kshatriya,3,0.0008081896551724138
bowing,20,0.005387931034482759
ironies,1,0.00026939655172413793
upanisaa,3,0.0008081896551724138
pinda,1,0.00026939655172413793
permissible,2,0.0005387931034482759
starvation,2,0.0005387931034482759
therefrom,4,0.0010775862068965517
warrior,87,0.0234375
observances,18,0.004849137931034483
varunas,7,0.0018857758620689656
roll,12,0.003232758620689655
pre,1,0.00026939655172413793
insubstantiality,3,0.0008081896551724138
pervading,76,0.020474137931034482
use,148,0.03987068965517242
dhammamattam,1,0.00026939655172413793
jungle,17,0.0045797413793103444
partaking,8,0.0021551724137931034
blade,7,0.0018857758620689656
parana,1,0.00026939655172413793
wickedness,3,0.0008081896551724138
brute,1,0.00026939655172413793
patacara,10,0.0026939655172413795
comrade,7,0.0018857758620689656
abhikkamati,1,0.00026939655172413793
disobedient,2,0.0005387931034482759
picking,11,0.002963362068965517
clothing,40,0.010775862068965518
east,90,0.024245689655172414
middleaged,3,0.0008081896551724138
ganakamoggallana,6,0.0016163793103448276
ecstasy,1,0.00026939655172413793
establishings,8,0.0021551724137931034
ruddy,2,0.0005387931034482759
goyana,2,0.0005387931034482759
owls,4,0.0010775862068965517
practiced,166,0.0447198275862069
robe,256,0.06896551724137931
soṇa,25,0.006734913793103448
moistureborn,3,0.0008081896551724138
vippatisara,2,0.0005387931034482759
mahaa,1,0.00026939655172413793
lustinspiring,2,0.0005387931034482759
unhesitant,1,0.00026939655172413793
positioned,12,0.003232758620689655
embroidered,11,0.002963362068965517
performed,47,0.012661637931034482
ñanamattaya,1,0.00026939655172413793
mountainpeak,2,0.0005387931034482759
tannimittakam,1,0.00026939655172413793
entrenchments,4,0.0010775862068965517
viditva,1,0.00026939655172413793
reverencing,1,0.00026939655172413793
originationanddissolutionfactors,3,0.0008081896551724138
giant,2,0.0005387931034482759
synovial,3,0.0008081896551724138
bright,178,0.047952586206896554
pages,1,0.00026939655172413793
tissametteyya,1,0.00026939655172413793
purimuppannam,1,0.00026939655172413793
outcaste,4,0.0010775862068965517
dispel,24,0.00646551724137931
accutas,1,0.00026939655172413793
unwise,3,0.0008081896551724138
drugged,5,0.0013469827586206897
visesavahabhavena,1,0.00026939655172413793
wore,13,0.003502155172413793
suriyavacchasa,1,0.00026939655172413793
nivasatthanupadissanato,1,0.00026939655172413793
ugga,7,0.0018857758620689656
paribruhetiti,1,0.00026939655172413793
cetanaa,3,0.0008081896551724138
ill,414,0.11153017241379311
unphilosophical,1,0.00026939655172413793
gaṇika,1,0.00026939655172413793
muscle,3,0.0008081896551724138
stability,7,0.0018857758620689656
rebirthprocess,2,0.0005387931034482759
asati,1,0.00026939655172413793
inhibited,1,0.00026939655172413793
ocular,2,0.0005387931034482759
anattā,1,0.00026939655172413793
sannikkhepane,1,0.00026939655172413793
sallatha,2,0.0005387931034482759
disjoined,31,0.008351293103448275
anticipating,1,0.00026939655172413793
amassed,16,0.004310344827586207
draping,1,0.00026939655172413793
motivations,3,0.0008081896551724138
vexation,29,0.0078125
exclusively,34,0.009159482758620689
velaṭṭhaputta,1,0.00026939655172413793
tenaha,1,0.00026939655172413793
aggregates,146,0.03933189655172414
manner,109,0.029364224137931036
avarana,1,0.00026939655172413793
pride,27,0.007273706896551724
onewithvision,3,0.0008081896551724138
enclosure,1,0.00026939655172413793
grass,117,0.03151939655172414
bargaining,2,0.0005387931034482759
atammayata,2,0.0005387931034482759
charged,1,0.00026939655172413793
unpliant,2,0.0005387931034482759
hammered,8,0.0021551724137931034
respective,4,0.0010775862068965517
falsehoods,2,0.0005387931034482759
accompanied,162,0.043642241379310345
subsequently,6,0.0016163793103448276
trainer,66,0.017780172413793104
invitational,1,0.00026939655172413793
enligthenment,1,0.00026939655172413793
contentedness,2,0.0005387931034482759
disciplining,3,0.0008081896551724138
expressions,7,0.0018857758620689656
intensive,1,0.00026939655172413793
garland,13,0.003502155172413793
diversified,2,0.0005387931034482759
bathmans,6,0.0016163793103448276
undisciplined,2,0.0005387931034482759
daddys,1,0.00026939655172413793
yes,410,0.11045258620689655
green,14,0.003771551724137931
wildernesses,1,0.00026939655172413793
vipassanaacitta,1,0.00026939655172413793
divisively,11,0.002963362068965517
smelling,39,0.01050646551724138
kindly,6,0.0016163793103448276
whispered,2,0.0005387931034482759
kayaviññatti,1,0.00026939655172413793
nibbanaturned,1,0.00026939655172413793
imprisonment,15,0.004040948275862069
heels,6,0.0016163793103448276
savitakka,1,0.00026939655172413793
ragged,2,0.0005387931034482759
bilaso,1,0.00026939655172413793
assistants,3,0.0008081896551724138
pathmoment,1,0.00026939655172413793
jewels,7,0.0018857758620689656
quivers,4,0.0010775862068965517
spleen,19,0.0051185344827586205
hostile,10,0.0026939655172413795
hairsplitting,3,0.0008081896551724138
thee,31,0.008351293103448275
tenable,20,0.005387931034482759
ivory,3,0.0008081896551724138
wintry,2,0.0005387931034482759
member,3,0.0008081896551724138
oxherding,1,0.00026939655172413793
saññuttam,1,0.00026939655172413793
job,4,0.0010775862068965517
hempmixed,1,0.00026939655172413793
bark,62,0.01670258620689655
classical,2,0.0005387931034482759
scientific,1,0.00026939655172413793
explication,2,0.0005387931034482759
stir,13,0.003502155172413793
cullavagga,5,0.0013469827586206897
dhammavinaya,12,0.003232758620689655
paññaabiijaa,1,0.00026939655172413793
pulp,1,0.00026939655172413793
jerkings,2,0.0005387931034482759
comes,1137,0.3063038793103448
happened,38,0.010237068965517241
isigilati,1,0.00026939655172413793
rightly,534,0.14385775862068967
nutritive,2,0.0005387931034482759
merus,1,0.00026939655172413793
atthitaa,1,0.00026939655172413793
frogs,2,0.0005387931034482759
lutes,1,0.00026939655172413793
baldheaded,1,0.00026939655172413793
distinguishingly,1,0.00026939655172413793
excretion,2,0.0005387931034482759
hesitate,1,0.00026939655172413793
vaddhento,1,0.00026939655172413793
expressly,1,0.00026939655172413793
saccanama,1,0.00026939655172413793
expands,1,0.00026939655172413793
attato,2,0.0005387931034482759
padumuttara,1,0.00026939655172413793
ekanta,1,0.00026939655172413793
envious,16,0.004310344827586207
tejo,5,0.0013469827586206897
votthapanam,1,0.00026939655172413793
assume,92,0.02478448275862069
hymns,7,0.0018857758620689656
quilts,3,0.0008081896551724138
occurrence,23,0.006196120689655173
anupiyā,1,0.00026939655172413793
impaled,3,0.0008081896551724138
reservoirs,1,0.00026939655172413793
wash,9,0.0024245689655172415
ownunnecessary,1,0.00026939655172413793
fourfooted,3,0.0008081896551724138
psychic,48,0.01293103448275862
vicaritaani,1,0.00026939655172413793
deportments,1,0.00026939655172413793
dismounting,1,0.00026939655172413793
dwelled,31,0.008351293103448275
castes,21,0.005657327586206897
practising,5,0.0013469827586206897
equates,4,0.0010775862068965517
favor,5,0.0013469827586206897
anonymous,3,0.0008081896551724138
exclusive,1,0.00026939655172413793
sangati,1,0.00026939655172413793
whiteclad,9,0.0024245689655172415
assasissamiti,1,0.00026939655172413793
uncreated,3,0.0008081896551724138
crossbow,1,0.00026939655172413793
fathoming,1,0.00026939655172413793
bodycontact,27,0.007273706896551724
dissect,2,0.0005387931034482759
oscillation,66,0.017780172413793104
repository,1,0.00026939655172413793
confused,39,0.01050646551724138
vinimutta,1,0.00026939655172413793
custodians,1,0.00026939655172413793
